MeterNo,IsSuccessful,CompletedOn
CRYT3040065,True,2025-24-04 15:24:55,
CRYT3027044,False,2025-25-04 15:25:53,Id_520 CRYT3027044 Could not open tcp connection
CRYT3042380,False,2025-25-04 15:25:54,Id_521 CRYT3042380 Could not open tcp connection
CRYT3043304,True,2025-25-04 15:25:02,
CRYT3017154,False,2025-25-04 15:25:54,Id_523 CRYT3017154 Could not open tcp connection
CRYT3031691,True,2025-24-04 15:24:57,
CRYT3019360,True,2025-24-04 15:24:57,
CRYT3034845,True,2025-24-04 15:24:57,
CRYT3031721,True,2025-24-04 15:24:57,
CRYT3152191,True,2025-24-04 15:24:58,
CRYT3162190,False,2025-25-04 15:25:56,Id_529 CRYT3162190 Could not open tcp connection
CRYT3150564,True,2025-24-04 15:24:58,
CRYT3044865,True,2025-24-04 15:24:58,
CRYT3150316,True,2025-24-04 15:24:58,
CRYT3031659,True,2025-24-04 15:24:59,
CRYT3035752,True,2025-25-04 15:25:06,
CRYT3038070,True,2025-24-04 15:24:58,
CRYT3158640,True,2025-24-04 15:24:58,
CRYT3162866,True,2025-24-04 15:24:59,
CRYT3162183,False,2025-25-04 15:25:57,Id_538 CRYT3162183 Could not open tcp connection
CRYT3154350,True,2025-24-04 15:24:59,
CRYT3031986,True,2025-24-04 15:24:59,
CRYT3043248,True,2025-24-04 15:24:59,
CRYT3018252,True,2025-24-04 15:24:59,
CRYT3033007,True,2025-25-04 15:25:00,
CRYT3032848,True,2025-25-04 15:25:00,
CRYT3041071,True,2025-25-04 15:25:07,
CRYT3033561,True,2025-25-04 15:25:01,
CRYT3065236,True,2025-25-04 15:25:00,
CRYT3157417,True,2025-25-04 15:25:01,
CRYT3160296,True,2025-25-04 15:25:00,
CRYT3162380,True,2025-25-04 15:25:38,
CRYT3161159,True,2025-25-04 15:25:08,
CRYT3042734,True,2025-25-04 15:25:14,
CRYT3043962,True,2025-25-04 15:25:00,
CRYT3016918,True,2025-25-04 15:25:01,
CRYT3027105,True,2025-25-04 15:25:01,
CRYT3041078,True,2025-25-04 15:25:02,
CRYT3035468,True,2025-25-04 15:25:02,
CRYT3156748,True,2025-25-04 15:25:02,
CRYT3151634,True,2025-25-04 15:25:01,
CRYT3065818,False,2025-26-04 15:26:00,Id_560 CRYT3065818 Could not open tcp connection
CRYT3065296,False,2025-26-04 15:26:00,Id_561 CRYT3065296 Could not open tcp connection
CRYT3072448,True,2025-25-04 15:25:02,
CRYT3037920,False,2025-26-04 15:26:01,Id_563 CRYT3037920 Could not open tcp connection
CRYT3015200,True,2025-25-04 15:25:03,
CRYT3034741,True,2025-25-04 15:25:03,
CRYT3156535,True,2025-25-04 15:25:03,
CRYT3158469,True,2025-25-04 15:25:02,
CRYT3150463,True,2025-25-04 15:25:03,
CRYT3157201,True,2025-25-04 15:25:04,
CRYT3152051,True,2025-25-04 15:25:03,
CRYT3156654,True,2025-25-04 15:25:11,
CRYT3160362,True,2025-25-04 15:25:04,
CRYT3159948,True,2025-25-04 15:25:04,
CRYT3161446,True,2025-25-04 15:25:04,
CRYT3158577,True,2025-25-04 15:25:05,
CRYT3159329,True,2025-25-04 15:25:05,
CRYT3156271,True,2025-25-04 15:25:05,
CRYT3150032,True,2025-25-04 15:25:06,
CRYT3163582,False,2025-26-04 15:26:04,Id_579 CRYT3163582 Could not open tcp connection
CRYT3074689,True,2025-25-04 15:25:05,
CRYT3028984,True,2025-25-04 15:25:07,
CRYT3039329,True,2025-25-04 15:25:06,
CRYT3038319,True,2025-25-04 15:25:07,
CRYT3016416,True,2025-25-04 15:25:07,
CRYT3026935,True,2025-25-04 15:25:14,
CRYT3158711,True,2025-25-04 15:25:08,
CRYT3160178,True,2025-25-04 15:25:08,
CRYT3150264,True,2025-25-04 15:25:08,
CRYT3017723,True,2025-25-04 15:25:08,
CRYT3033735,True,2025-25-04 15:25:09,
CRYT3037439,False,2025-26-04 15:26:07,Id_591 CRYT3037439 Could not open tcp connection
CRYT3041978,True,2025-25-04 15:25:09,
CRYT3037205,True,2025-25-04 15:25:09,
CRYT3070943,True,2025-25-04 15:25:09,
CRYT3068503,True,2025-25-04 15:25:09,
CRYT3065033,False,2025-26-04 15:26:07,Id_596 CRYT3065033 Could not open tcp connection
CRYT3016700,True,2025-25-04 15:25:16,
CRYT3016652,False,2025-26-04 15:26:07,Id_598 CRYT3016652 Could not open tcp connection
CRYT3025823,True,2025-25-04 15:25:09,
CRYT3035225,True,2025-25-04 15:25:17,
CRYT3033708,True,2025-25-04 15:25:17,
CRYT3035907,True,2025-25-04 15:25:10,
CRYT3019047,True,2025-25-04 15:25:11,
CRYT3068194,True,2025-25-04 15:25:10,
CRYT3069204,True,2025-25-04 15:25:10,
CRYT3019721,True,2025-25-04 15:25:10,
CRYT3043160,True,2025-25-04 15:25:11,
CRYT3156164,False,2025-26-04 15:26:09,Id_608 CRYT3156164 Could not open tcp connection
CRYT3037420,True,2025-25-04 15:25:11,
CRYT3161635,True,2025-25-04 15:25:11,
CRYT3156501,True,2025-25-04 15:25:11,
CRYT3067536,True,2025-25-04 15:25:13,
CRYT3070036,True,2025-25-04 15:25:12,
CRYT3071077,True,2025-25-04 15:25:12,
CRYT3031731,True,2025-25-04 15:25:11,
CRYT3026177,True,2025-25-04 15:25:12,
CRYT3067291,True,2025-25-04 15:25:12,
CRYT3029162,True,2025-25-04 15:25:13,
CRYT3041553,True,2025-25-04 15:25:13,
CRYT3067323,True,2025-25-04 15:25:13,
CRYT3065416,True,2025-25-04 15:25:14,
CRYT3043020,True,2025-25-04 15:25:13,
CRYT3041012,True,2025-25-04 15:25:14,
CRYT3037091,True,2025-25-04 15:25:14,
CRYT3157236,True,2025-25-04 15:25:14,
CRYT3319850,True,2025-25-04 15:25:14,
CRYT3157989,True,2025-25-04 15:25:15,
CRYT3160805,False,2025-26-04 15:26:13,Id_628 CRYT3160805 Could not open tcp connection
CRYT3152859,True,2025-25-04 15:25:22,
CRYT3074001,True,2025-25-04 15:25:15,
CRYT3164219,True,2025-25-04 15:25:15,
CRYT3155366,True,2025-25-04 15:25:15,
CRYT3154167,True,2025-25-04 15:25:16,
CRYT3150380,True,2025-25-04 15:25:16,
CRYT3154463,True,2025-25-04 15:25:15,
CRYT3155811,False,2025-26-04 15:26:14,Id_636 CRYT3155811 Could not open tcp connection
CRYT3164060,True,2025-25-04 15:25:24,
CRYT3311119,True,2025-25-04 15:25:16,
CRYT3040171,True,2025-25-04 15:25:16,
CRYT3164520,True,2025-25-04 15:25:17,
CRYT3159507,True,2025-25-04 15:25:18,
CRYT3015189,True,2025-25-04 15:25:18,
CRYT3019323,False,2025-26-04 15:26:16,Id_643 CRYT3019323 Could not open tcp connection
CRYT3044859,True,2025-25-04 15:25:18,
CRYT3016611,False,2025-26-04 15:26:16,Id_645 CRYT3016611 Could not open tcp connection
CRYT3042469,True,2025-25-04 15:25:19,
CRYT3070977,False,2025-26-04 15:26:17,Id_647 CRYT3070977 Could not open tcp connection
CRYT3071371,True,2025-25-04 15:25:18,
CRYT3019167,True,2025-25-04 15:25:27,
CRYT3034691,True,2025-25-04 15:25:22,
CRYT3034765,True,2025-25-04 15:25:21,
CRYT3163362,False,2025-26-04 15:26:18,Id_652 CRYT3163362 Could not open tcp connection
CRYT3067589,True,2025-25-04 15:25:22,
CRYT3150535,True,2025-25-04 15:25:21,
CRYT3153907,True,2025-25-04 15:25:22,
CRYT3162725,True,2025-25-04 15:25:22,
CRYT3031543,True,2025-25-04 15:25:21,
CRYT3042029,True,2025-25-04 15:25:22,
CRYT3071026,True,2025-25-04 15:25:23,
CRYT3073386,True,2025-25-04 15:25:22,
CRYT3073837,True,2025-25-04 15:25:22,
CRYT3369457,True,2025-25-04 15:25:23,
CRYT3065529,True,2025-25-04 15:25:23,
CRYT3069154,True,2025-25-04 15:25:23,
CRYT3159181,True,2025-25-04 15:25:22,
CRYT3159214,True,2025-25-04 15:25:23,
CRYT3159813,True,2025-25-04 15:25:23,
CRYT3164044,True,2025-25-04 15:25:23,
CRYT3151829,True,2025-25-04 15:25:24,
CRYT3017588,True,2025-25-04 15:25:23,
CRYT3030234,True,2025-25-04 15:25:23,
CRYT3015808,True,2025-25-04 15:25:23,
CRYT3070845,True,2025-25-04 15:25:24,
CRYT3067588,True,2025-25-04 15:25:24,
CRYT3072596,True,2025-25-04 15:25:24,
CRYT3069917,True,2025-25-04 15:25:24,
CRYT3025391,True,2025-25-04 15:25:24,
CRYT3043275,True,2025-25-04 15:25:24,
CRYT3015096,True,2025-25-04 15:25:24,
CRYT3041410,True,2025-25-04 15:25:25,
CRYT3039502,False,2025-26-04 15:26:23,Id_681 CRYT3039502 Could not open tcp connection
CRYT3161736,True,2025-25-04 15:25:24,
CRYT3158903,True,2025-25-04 15:25:25,
CRYT3040535,True,2025-25-04 15:25:25,
CRYT3028293,True,2025-25-04 15:25:25,
CRYT3019644,False,2025-26-04 15:26:23,Id_686 CRYT3019644 Could not open tcp connection
CRYT3154050,True,2025-25-04 15:25:25,
CRYT3151381,False,2025-26-04 15:26:23,Id_688 CRYT3151381 Could not open tcp connection
CRYT3155001,True,2025-25-04 15:25:25,
CRYT3164108,True,2025-25-04 15:25:32,
CRYT3150113,True,2025-25-04 15:25:25,
CRYT3159196,True,2025-25-04 15:25:26,
CRYT3156751,True,2025-25-04 15:25:26,
CRYT3019320,True,2025-25-04 15:25:33,
CRYT3035045,True,2025-25-04 15:25:26,
CRYT3072358,True,2025-25-04 15:25:26,
CRYT3025341,True,2025-25-04 15:25:26,
CRYT3160681,True,2025-25-04 15:25:27,
CRYT3162253,True,2025-25-04 15:25:27,
CRYT3030090,True,2025-25-04 15:25:27,
CRYT3016935,True,2025-25-04 15:25:29,
CRYT3039845,True,2025-25-04 15:25:34,
CRYT3068709,True,2025-25-04 15:25:27,
CRYT3335786,True,2025-25-04 15:25:28,
CRYT3156705,True,2025-25-04 15:25:28,
CRYT3034673,True,2025-25-04 15:25:28,
CRYT3072096,True,2025-25-04 15:25:35,
CRYT3031702,True,2025-25-04 15:25:28,
CRYT3068330,True,2025-25-04 15:25:29,
CRYT3068866,True,2025-25-04 15:25:29,
CRYT3018023,True,2025-25-04 15:25:29,
CRYT3033964,False,2025-26-04 15:26:27,Id_712 CRYT3033964 Could not open tcp connection
CRYT3072300,True,2025-25-04 15:25:28,
CRYT3017714,True,2025-25-04 15:25:29,
CRYT3066375,True,2025-25-04 15:25:31,
CRYT3071704,True,2025-25-04 15:25:30,
CRYT3071800,True,2025-25-04 15:25:36,
CRYT3162963,True,2025-25-04 15:25:32,
CRYT3162685,False,2025-26-04 15:26:28,Id_719 CRYT3162685 Could not open tcp connection
CRYT3159184,True,2025-25-04 15:25:44,
CRYT3074972,True,2025-25-04 15:25:31,
CRYT3163823,True,2025-25-04 15:25:31,
CRYT3157613,True,2025-25-04 15:25:32,
CRYT3162641,False,2025-26-04 15:26:31,Id_724 CRYT3162641 Could not open tcp connection
CRYT3036877,True,2025-25-04 15:25:32,
CRYT3156165,False,2025-26-04 15:26:31,Id_726 CRYT3156165 Could not open tcp connection
CRYT3153955,True,2025-25-04 15:25:55,
CRYT3163885,False,2025-26-04 15:26:31,Id_728 CRYT3163885 Could not open tcp connection
CRYT3151998,True,2025-25-04 15:25:33,
CRYT3320354,True,2025-25-04 15:25:40,
CRYT3158687,True,2025-25-04 15:25:33,
CRYT3156891,True,2025-25-04 15:25:34,
CRYT3156798,True,2025-25-04 15:25:33,
CRYT3161279,True,2025-25-04 15:25:33,
CRYT3158926,True,2025-25-04 15:25:33,
CRYT3034257,True,2025-25-04 15:25:34,
CRYT3067585,True,2025-25-04 15:25:34,
CRYT3030560,True,2025-25-04 15:25:49,
CRYT3069460,False,2025-26-04 15:26:33,Id_739 CRYT3069460 Could not open tcp connection
CRYT3070537,True,2025-25-04 15:25:35,
CRYT3065390,True,2025-25-04 15:25:34,
CRYT3069042,False,2025-26-04 15:26:33,Id_742 CRYT3069042 Could not open tcp connection
CRYT3304638,True,2025-25-04 15:25:35,
CRYT3302370,True,2025-25-04 15:25:35,
CRYT3065723,True,2025-25-04 15:25:35,
CRYT3069249,True,2025-25-04 15:25:36,
CRYT3017069,False,2025-26-04 15:26:34,Id_747 CRYT3017069 Could not open tcp connection
CRYT3042788,True,2025-25-04 15:25:39,
CRYT3042304,True,2025-25-04 15:25:37,
CRYT3030935,True,2025-25-04 15:25:44,
CRYT3163251,False,2025-26-04 15:26:36,Id_751 CRYT3163251 Could not open tcp connection
CRYT3154638,True,2025-25-04 15:25:37,
CRYT3151756,False,2025-26-04 15:26:36,Id_753 CRYT3151756 Could not open tcp connection
CRYT3156857,True,2025-25-04 15:25:39,
CRYT3015629,True,2025-25-04 15:25:39,
CRYT3019846,False,2025-26-04 15:26:38,Id_756 CRYT3019846 Could not open tcp connection
CRYT3068729,True,2025-25-04 15:25:39,
CRYT3069292,True,2025-25-04 15:25:40,
CRYT3029705,True,2025-25-04 15:25:40,
CRYT3018685,True,2025-25-04 15:25:40,
CRYT3161679,True,2025-25-04 15:25:40,
CRYT3153992,True,2025-25-04 15:25:43,
CRYT3160011,True,2025-25-04 15:25:41,
CRYT3157609,True,2025-25-04 15:25:41,
CRYT3035774,True,2025-25-04 15:25:41,
CRYT3030487,True,2025-25-04 15:25:41,
CRYT3162714,False,2025-26-04 15:26:40,Id_767 CRYT3162714 Could not open tcp connection
CRYT3154629,True,2025-25-04 15:25:41,
CRYT3302965,True,2025-25-04 15:25:41,
CRYT3015983,True,2025-25-04 15:25:42,
CRYT3039081,True,2025-25-04 15:25:42,
CRYT3030662,True,2025-25-04 15:25:42,
CRYT3026510,False,2025-26-04 15:26:40,Id_773 CRYT3026510 Could not open tcp connection
CRYT3043002,True,2025-25-04 15:25:43,
CRYT3334101,True,2025-25-04 15:25:43,
CRYT3017985,False,2025-26-04 15:26:41,Id_776 CRYT3017985 Could not open tcp connection
CRYT3072267,True,2025-25-04 15:25:43,
CRYT3067649,True,2025-25-04 15:25:43,
CRYT3065891,True,2025-25-04 15:25:44,
CRYT3027070,True,2025-25-04 15:25:44,
CRYT3072419,True,2025-25-04 15:25:44,
CRYT3040602,True,2025-25-04 15:25:44,
CRYT3032701,True,2025-25-04 15:25:44,
CRYT3043157,True,2025-25-04 15:25:45,
CRYT3016221,False,2025-26-04 15:26:43,Id_785 CRYT3016221 Could not open tcp connection
CRYT3156132,False,2025-26-04 15:26:43,Id_786 CRYT3156132 Could not open tcp connection
CRYT3314174,True,2025-25-04 15:25:47,
CRYT3037104,True,2025-25-04 15:25:45,
CRYT3026052,True,2025-25-04 15:25:46,
CRYT3042185,True,2025-25-04 15:25:45,
CRYT3016660,False,2025-26-04 15:26:44,Id_791 CRYT3016660 Could not open tcp connection
CRYT3066111,False,2025-26-04 15:26:44,Id_792 CRYT3066111 Could not open tcp connection
CRYT3071205,True,2025-25-04 15:25:46,
CRYT3163227,True,2025-25-04 15:25:47,
CRYT3154516,True,2025-25-04 15:25:50,
CRYT3158094,True,2025-25-04 15:25:47,
CRYT3019165,True,2025-25-04 15:25:47,
CRYT3039533,True,2025-25-04 15:25:48,
CRYT3043302,True,2025-25-04 15:25:47,
CRYT3027082,True,2025-25-04 15:25:48,
CRYT3038678,True,2025-25-04 15:25:50,
CRYT3162921,True,2025-25-04 15:25:49,
CRYT3030588,True,2025-25-04 15:25:49,
CRYT3040837,True,2025-25-04 15:25:56,
CRYT3033760,True,2025-25-04 15:25:49,
CRYT3065975,True,2025-25-04 15:25:57,
CRYT3065137,True,2025-25-04 15:25:49,
CRYT3073309,True,2025-25-04 15:25:50,
CRYT3044464,True,2025-25-04 15:25:50,
CRYT3019840,False,2025-26-04 15:26:48,Id_810 CRYT3019840 Could not open tcp connection
CRYT3016791,True,2025-25-04 15:25:51,
CRYT3068291,True,2025-25-04 15:25:57,
CRYT3068660,True,2025-25-04 15:25:51,
CRYT3025395,True,2025-25-04 15:25:52,
CRYT3027930,True,2025-25-04 15:25:51,
CRYT3159730,True,2025-25-04 15:25:52,
CRYT3153165,False,2025-26-04 15:26:50,Id_817 CRYT3153165 Could not open tcp connection
CRYT3151858,False,2025-26-04 15:26:51,Id_818 CRYT3151858 Could not open tcp connection
CRYT3150056,True,2025-25-04 15:25:53,
CRYT3151851,False,2025-26-04 15:26:51,Id_820 CRYT3151851 Could not open tcp connection
CRYT3030755,True,2025-25-04 15:25:54,
CRYT3026785,True,2025-25-04 15:25:54,
CRYT3067398,True,2025-25-04 15:25:54,
CRYT3070807,True,2025-25-04 15:25:55,
CRYT3073720,True,2025-26-04 15:26:02,
CRYT3065297,True,2025-25-04 15:25:54,
CRYT3066726,True,2025-25-04 15:25:55,
CRYT3068790,True,2025-25-04 15:25:55,
CRYT3066664,True,2025-25-04 15:25:56,
CRYT3028749,True,2025-25-04 15:25:56,
CRYT3016688,True,2025-25-04 15:25:55,
CRYT3034321,True,2025-25-04 15:25:57,
CRYT3033663,False,2025-26-04 15:26:54,Id_833 CRYT3033663 Could not open tcp connection
CRYT3155600,True,2025-25-04 15:25:56,
CRYT3044165,True,2025-25-04 15:25:56,
CRYT3043439,True,2025-25-04 15:25:57,
CRYT3153515,False,2025-26-04 15:26:55,Id_837 CRYT3153515 Could not open tcp connection
CRYT3157862,True,2025-25-04 15:25:58,
CRYT3155597,True,2025-25-04 15:25:58,
CRYT3065214,True,2025-25-04 15:25:58,
CRYT3044679,True,2025-25-04 15:25:58,
CRYT3068769,True,2025-25-04 15:25:58,
CRYT3044739,True,2025-25-04 15:25:58,
CRYT3156971,True,2025-26-04 15:26:05,
CRYT3161727,True,2025-26-04 15:26:06,
CRYT3033369,True,2025-25-04 15:25:59,
CRYT3031441,True,2025-25-04 15:25:59,
CRYT3025478,True,2025-25-04 15:25:59,
CRYT3157187,True,2025-25-04 15:25:59,
CRYT3163792,True,2025-26-04 15:26:00,
CRYT3161629,False,2025-26-04 15:26:58,Id_851 CRYT3161629 Could not open tcp connection
CRYT3159422,True,2025-26-04 15:26:00,
CRYT3160497,True,2025-26-04 15:26:00,
CRYT3016715,False,2025-26-04 15:26:58,Id_854 CRYT3016715 Could not open tcp connection
CRYT3026772,True,2025-26-04 15:26:00,
CRYT3026303,False,2025-26-04 15:26:59,Id_856 CRYT3026303 Could not open tcp connection
CRYT3067820,True,2025-26-04 15:26:01,
CRYT3071751,True,2025-26-04 15:26:01,
CRYT3073382,True,2025-26-04 15:26:02,
CRYT3018213,True,2025-26-04 15:26:09,
CRYT3035219,True,2025-26-04 15:26:03,
CRYT3326886,True,2025-26-04 15:26:03,
CRYT3029659,True,2025-26-04 15:26:03,
CRYT3032816,True,2025-26-04 15:26:03,
CRYT3069953,True,2025-26-04 15:26:04,
CRYT3027260,True,2025-26-04 15:26:04,
CRYT3027246,True,2025-26-04 15:26:04,
CRYT3038610,True,2025-26-04 15:26:04,
CRYT3074383,True,2025-26-04 15:26:12,
CRYT3065154,True,2025-26-04 15:26:04,
CRYT3029634,False,2025-27-04 15:27:03,Id_871 CRYT3029634 Could not open tcp connection
CRYT3044268,True,2025-26-04 15:26:04,
CRYT3037815,True,2025-26-04 15:26:05,
CRYT3044313,True,2025-26-04 15:26:05,
CRYT3153735,True,2025-26-04 15:26:05,
CRYT3152026,True,2025-26-04 15:26:06,
CRYT3160346,True,2025-26-04 15:26:05,
CRYT3161410,True,2025-26-04 15:26:05,
CRYT3156122,True,2025-26-04 15:26:05,
CRYT3156289,True,2025-26-04 15:26:05,
CRYT3154287,True,2025-26-04 15:26:06,
CRYT3151564,True,2025-26-04 15:26:07,
CRYT3150870,True,2025-26-04 15:26:06,
CRYT3151533,True,2025-26-04 15:26:06,
CRYT3164851,False,2025-27-04 15:27:04,Id_885 CRYT3164851 Could not open tcp connection
CRYT3161607,True,2025-26-04 15:26:07,
CRYT3163831,False,2025-27-04 15:27:05,Id_887 CRYT3163831 Could not open tcp connection
CRYT3155624,True,2025-26-04 15:26:06,
CRYT3155029,True,2025-26-04 15:26:07,
CRYT3151875,True,2025-26-04 15:26:08,
CRYT3164964,True,2025-26-04 15:26:07,
CRYT3164424,True,2025-26-04 15:26:07,
CRYT3158548,True,2025-26-04 15:26:07,
CRYT3150030,True,2025-26-04 15:26:08,
CRYT3041111,False,2025-27-04 15:27:05,Id_895 CRYT3041111 Could not open tcp connection
CRYT3043685,True,2025-26-04 15:26:08,
CRYT3016827,False,2025-27-04 15:27:05,Id_897 CRYT3016827 Could not open tcp connection
CRYT3017215,False,2025-27-04 15:27:05,Id_898 CRYT3017215 Could not open tcp connection
CRYT3032165,True,2025-26-04 15:26:08,
CRYT3068192,True,2025-26-04 15:26:08,
CRYT3068637,True,2025-26-04 15:26:08,
CRYT3032694,False,2025-27-04 15:27:07,Id_902 CRYT3032694 Could not open tcp connection
CRYT3039305,True,2025-26-04 15:26:08,
CRYT3038615,True,2025-26-04 15:26:09,
CRYT3152175,True,2025-26-04 15:26:08,
CRYT3154439,True,2025-26-04 15:26:09,
CRYT3162206,True,2025-26-04 15:26:09,
CRYT3154322,True,2025-26-04 15:26:10,
CRYT3341098,False,2025-27-04 15:27:08,Id_909 CRYT3341098 Could not open tcp connection
CRYT3150739,False,2025-27-04 15:27:08,Id_910 CRYT3150739 Could not open tcp connection
CRYT3161566,True,2025-26-04 15:26:10,
CRYT3155253,False,2025-27-04 15:27:08,Id_912 CRYT3155253 Could not open tcp connection
CRYT3152599,True,2025-26-04 15:26:11,
CRYT3410934,True,2025-26-04 15:26:11,
CRYT3038274,True,2025-26-04 15:26:10,
CRYT3030287,False,2025-27-04 15:27:09,Id_916 CRYT3030287 Could not open tcp connection
CRYT3038603,True,2025-26-04 15:26:11,
CRYT3030835,True,2025-26-04 15:26:12,
CRYT3153401,True,2025-26-04 15:26:12,
CRYT3155429,True,2025-26-04 15:26:12,
CRYT3155883,False,2025-27-04 15:27:10,Id_921 CRYT3155883 Could not open tcp connection
CRYT3156325,True,2025-26-04 15:26:12,
CRYT3152579,True,2025-26-04 15:26:13,
CRYT3031938,False,2025-27-04 15:27:11,Id_924 CRYT3031938 Could not open tcp connection
CRYT3026763,True,2025-26-04 15:26:13,
CRYT3037257,True,2025-26-04 15:26:13,
CRYT3037773,False,2025-27-04 15:27:12,Id_927 CRYT3037773 Could not open tcp connection
CRYT3153467,True,2025-26-04 15:26:14,
CRYT3163953,True,2025-26-04 15:26:14,
CRYT3156778,True,2025-26-04 15:26:15,
CRYT3150837,True,2025-26-04 15:26:15,
CRYT3017102,True,2025-26-04 15:26:16,
CRYT3040921,True,2025-26-04 15:26:16,
CRYT3017105,True,2025-26-04 15:26:15,
CRYT3043954,True,2025-26-04 15:26:16,
CRYT3043461,True,2025-26-04 15:26:17,
CRYT3017181,False,2025-27-04 15:27:15,Id_937 CRYT3017181 Could not open tcp connection
CRYT3037214,True,2025-26-04 15:26:17,
CRYT3069938,True,2025-26-04 15:26:17,
CRYT3039147,True,2025-26-04 15:26:18,
CRYT3067083,True,2025-26-04 15:26:17,
CRYT3040006,True,2025-26-04 15:26:18,
CRYT3032504,True,2025-26-04 15:26:18,
CRYT3152863,True,2025-26-04 15:26:18,
CRYT3151303,False,2025-27-04 15:27:16,Id_945 CRYT3151303 Could not open tcp connection
CRYT3153155,True,2025-26-04 15:26:18,
CRYT3155473,False,2025-27-04 15:27:16,Id_947 CRYT3155473 Could not open tcp connection
CRYT3074562,True,2025-26-04 15:26:19,
CRYT3157926,True,2025-26-04 15:26:19,
CRYT3160772,True,2025-26-04 15:26:19,
CRYT3159014,True,2025-26-04 15:26:19,
CRYT3153426,True,2025-26-04 15:26:20,
CRYT3155662,False,2025-27-04 15:27:18,Id_953 CRYT3155662 Could not open tcp connection
CRYT3155687,True,2025-26-04 15:26:19,
CRYT3158566,True,2025-26-04 15:26:21,
CRYT3162897,False,2025-27-04 15:27:19,Id_956 CRYT3162897 Could not open tcp connection
CRYT3039238,True,2025-26-04 15:26:27,
CRYT3015110,True,2025-26-04 15:26:20,
CRYT3154466,True,2025-26-04 15:26:21,
CRYT3151005,True,2025-26-04 15:26:21,
CRYT3158113,True,2025-26-04 15:26:21,
CRYT3156015,True,2025-26-04 15:26:21,
CRYT3162207,True,2025-26-04 15:26:29,
CRYT3153440,True,2025-26-04 15:26:23,
CRYT3160319,True,2025-26-04 15:26:23,
CRYT3151305,False,2025-27-04 15:27:21,Id_966 CRYT3151305 Could not open tcp connection
CRYT3155522,False,2025-27-04 15:27:22,Id_967 CRYT3155522 Could not open tcp connection
CRYT3157976,True,2025-26-04 15:26:24,
CRYT3153840,True,2025-26-04 15:26:24,
CRYT3074931,True,2025-26-04 15:26:24,
CRYT3156470,True,2025-26-04 15:26:25,
CRYT3031453,True,2025-26-04 15:26:25,
CRYT3073443,True,2025-26-04 15:26:25,
CRYT3028675,True,2025-26-04 15:26:25,
CRYT3311227,True,2025-26-04 15:26:26,
CRYT3026871,True,2025-26-04 15:26:25,
CRYT3037902,True,2025-26-04 15:26:28,
CRYT3032479,True,2025-26-04 15:26:26,
CRYT3154081,True,2025-26-04 15:26:26,
